index,dataset,dataset_key,data,model,data_link,model_link,split,part,openfwi_input
31,FlatVel_A,flatvel-a,data32.npy,model32.npy,https://www.googleapis.com/drive/v2/files/1S-cBAeDcAsAUWIxuv5BoOAvvzPV5hyla,https://www.googleapis.com/drive/v2/files/1taqSFrShwH8mA_KSS2ePyk6ozGGAPVzS,train,16,flatvel-a	/kaggle/input/waveform-inversion-16/FlatVel_A/data/data32.npy	/kaggle/input/waveform-inversion-16/FlatVel_A/model/model32.npy
30,FlatVel_B,flatvel-b,data31.npy,model31.npy,https://www.googleapis.com/drive/v2/files/1W6JHJSq1oJYJ7Kg_Cnw1J3TCS5Wd9Ty9,https://www.googleapis.com/drive/v2/files/1InOMtnoWdErAY0KiVr4Orppuonb6JRIh,train,16,flatvel-b	/kaggle/input/waveform-inversion-16/FlatVel_B/data/data31.npy	/kaggle/input/waveform-inversion-16/FlatVel_B/model/model31.npy
31,FlatVel_B,flatvel-b,data32.npy,model32.npy,https://www.googleapis.com/drive/v2/files/1cWhUh0xobKKk29Q0HH2QoojRdrZ-BNJm,https://www.googleapis.com/drive/v2/files/1nIVgxtaqPrYLe8hK0FJpJwaSlEPJ6UgC,train,16,flatvel-b	/kaggle/input/waveform-inversion-16/FlatVel_B/data/data32.npy	/kaggle/input/waveform-inversion-16/FlatVel_B/model/model32.npy
75,Style_A,style-a,data76.npy,model76.npy,https://www.googleapis.com/drive/v2/files/1RM3Uvr3z0uAqx2NyjepxUS0QGzao9iMR,https://www.googleapis.com/drive/v2/files/1cJ9iseskjjQaczI5KF8mqO0qiPhEjwQ9,train,16,style-a	/kaggle/input/waveform-inversion-16/Style_A/data/data76.npy	/kaggle/input/waveform-inversion-16/Style_A/model/model76.npy
76,Style_A,style-a,data77.npy,model77.npy,https://www.googleapis.com/drive/v2/files/1tbrx5MvdlbXMb6KQApF2nxibVcxTXmwv,https://www.googleapis.com/drive/v2/files/1Uh0SdV6lJerPkn8VFE04sRm4sbzYp-67,train,16,style-a	/kaggle/input/waveform-inversion-16/Style_A/data/data77.npy	/kaggle/input/waveform-inversion-16/Style_A/model/model77.npy
77,Style_A,style-a,data78.npy,model78.npy,https://www.googleapis.com/drive/v2/files/1V8qbrNs8BdgZQ6ukUGgHNClK7HUviXlR,https://www.googleapis.com/drive/v2/files/1WhES2ICue5rLYr0sCJO7LB4k81tJ3INj,train,16,style-a	/kaggle/input/waveform-inversion-16/Style_A/data/data78.npy	/kaggle/input/waveform-inversion-16/Style_A/model/model78.npy
78,Style_A,style-a,data79.npy,model79.npy,https://www.googleapis.com/drive/v2/files/1kS8sgn0r4VGjtX3XDdBU2Zw_OqGMVHTi,https://www.googleapis.com/drive/v2/files/1QqmM5zbbeHNabiplr4Drjt-NBzWMfT1e,train,16,style-a	/kaggle/input/waveform-inversion-16/Style_A/data/data79.npy	/kaggle/input/waveform-inversion-16/Style_A/model/model79.npy
79,Style_A,style-a,data80.npy,model80.npy,https://www.googleapis.com/drive/v2/files/1AlKfykkg8wVB9dLQhtjDFoh3iWaEMoso,https://www.googleapis.com/drive/v2/files/1GMqeECDvvFkCMadFQ8rsZBWNU5LepINb,train,16,style-a	/kaggle/input/waveform-inversion-16/Style_A/data/data80.npy	/kaggle/input/waveform-inversion-16/Style_A/model/model80.npy
75,Style_B,style-b,data76.npy,model76.npy,https://www.googleapis.com/drive/v2/files/1THVddycpvLkWMOBzIntnB7LoPGvhKtEJ,https://www.googleapis.com/drive/v2/files/1jFSrWhslDNUzC1y-OR9cILqcyNNSza6j,train,16,style-b	/kaggle/input/waveform-inversion-16/Style_B/data/data76.npy	/kaggle/input/waveform-inversion-16/Style_B/model/model76.npy
76,Style_B,style-b,data77.npy,model77.npy,https://www.googleapis.com/drive/v2/files/1JZRZ7xcWyiSFi3bKj7Bx0FjuCLL-mNzS,https://www.googleapis.com/drive/v2/files/1-ejpgbGP51ksCvfWQywiwBOpqrZ0251B,train,16,style-b	/kaggle/input/waveform-inversion-16/Style_B/data/data77.npy	/kaggle/input/waveform-inversion-16/Style_B/model/model77.npy
77,Style_B,style-b,data78.npy,model78.npy,https://www.googleapis.com/drive/v2/files/1sWozHV_NJ_tPskx7R-SxavXghdUXAMBZ,https://www.googleapis.com/drive/v2/files/1nCLUnARb5FxkQPBMJRsOpQh3kVZWDoFU,train,16,style-b	/kaggle/input/waveform-inversion-16/Style_B/data/data78.npy	/kaggle/input/waveform-inversion-16/Style_B/model/model78.npy
78,Style_B,style-b,data79.npy,model79.npy,https://www.googleapis.com/drive/v2/files/1wHkQUw2W0GpWJIfuXOwl_mHhbMYleU2y,https://www.googleapis.com/drive/v2/files/1J5iV0qJl8vcgI_PU9csX1sduBBUw4Gn1,train,16,style-b	/kaggle/input/waveform-inversion-16/Style_B/data/data79.npy	/kaggle/input/waveform-inversion-16/Style_B/model/model79.npy
79,Style_B,style-b,data80.npy,model80.npy,https://www.googleapis.com/drive/v2/files/1qEpyHWhq_Tg4YIaJY_DsGJRABKWhJwcz,https://www.googleapis.com/drive/v2/files/1fxiPAzZfuEcwgOPWzHGIw1eO5e3jfa_O,train,16,style-b	/kaggle/input/waveform-inversion-16/Style_B/data/data80.npy	/kaggle/input/waveform-inversion-16/Style_B/model/model80.npy
64,CurveFault_A,curvefault-a,seis4_1_0.npy,vel4_1_0.npy,https://www.googleapis.com/drive/v2/files/1_poYwHO2FywXjM4N2LJTFQP_wvEnSaQC,https://www.googleapis.com/drive/v2/files/1ebuq_J5fiKRlPUXKisR99xre8skZmT0w,train,17,curvefault-a	/kaggle/input/waveform-inversion-17/CurveFault_A/seis4_1_0.npy	/kaggle/input/waveform-inversion-17/CurveFault_A/vel4_1_0.npy
65,CurveFault_A,curvefault-a,seis4_1_1.npy,vel4_1_1.npy,https://www.googleapis.com/drive/v2/files/1Cz3vr4WhM4aAFg_JJTcycGgNX1eY_1QV,https://www.googleapis.com/drive/v2/files/1ZDAqcZdEHXkZiVx0RTdOtLV0w8-q_0Fk,train,17,curvefault-a	/kaggle/input/waveform-inversion-17/CurveFault_A/seis4_1_1.npy	/kaggle/input/waveform-inversion-17/CurveFault_A/vel4_1_1.npy
66,CurveFault_A,curvefault-a,seis4_1_2.npy,vel4_1_2.npy,https://www.googleapis.com/drive/v2/files/188pnQ66RtTbiSnPyYwhuIVHrMKhGJIpK,https://www.googleapis.com/drive/v2/files/1iIi6ZiwAcI2YagBKnyESLQdYDRXjWM2v,train,17,curvefault-a	/kaggle/input/waveform-inversion-17/CurveFault_A/seis4_1_2.npy	/kaggle/input/waveform-inversion-17/CurveFault_A/vel4_1_2.npy
67,CurveFault_A,curvefault-a,seis4_1_3.npy,vel4_1_3.npy,https://www.googleapis.com/drive/v2/files/108wmpLxCqa4swiO_GpTkKG8ywnB6H-dL,https://www.googleapis.com/drive/v2/files/1H1nJyI3zG-4IEUSxNw16EiW7QvF-XqO_,train,17,curvefault-a	/kaggle/input/waveform-inversion-17/CurveFault_A/seis4_1_3.npy	/kaggle/input/waveform-inversion-17/CurveFault_A/vel4_1_3.npy
64,CurveFault_B,curvefault-b,seis8_1_0.npy,vel8_1_0.npy,https://www.googleapis.com/drive/v2/files/1JtdVJAxjX6y33l4OBfmLUyQc47Jx8BMM,https://www.googleapis.com/drive/v2/files/1bJACHRiRBlYfT_Uo60dDtvBjfCfuzkeh,train,17,curvefault-b	/kaggle/input/waveform-inversion-17/CurveFault_B/seis8_1_0.npy	/kaggle/input/waveform-inversion-17/CurveFault_B/vel8_1_0.npy
65,CurveFault_B,curvefault-b,seis8_1_1.npy,vel8_1_1.npy,https://www.googleapis.com/drive/v2/files/1-2gWMVG7mwVq5eL351X-nc7EpT7sJBnx,https://www.googleapis.com/drive/v2/files/1rOAP6auAoezZh3PuLXuWRTWRoeiybSC_,train,17,curvefault-b	/kaggle/input/waveform-inversion-17/CurveFault_B/seis8_1_1.npy	/kaggle/input/waveform-inversion-17/CurveFault_B/vel8_1_1.npy
66,CurveFault_B,curvefault-b,seis8_1_2.npy,vel8_1_2.npy,https://www.googleapis.com/drive/v2/files/168Lv42U-jBS9yve8Pwd0pt1wphZZCRNz,https://www.googleapis.com/drive/v2/files/10NRWKXnQ-YxHnUWGjCcruHpfpiez06lJ,train,17,curvefault-b	/kaggle/input/waveform-inversion-17/CurveFault_B/seis8_1_2.npy	/kaggle/input/waveform-inversion-17/CurveFault_B/vel8_1_2.npy
67,CurveFault_B,curvefault-b,seis8_1_3.npy,vel8_1_3.npy,https://www.googleapis.com/drive/v2/files/1bYzjZkXT0qxaS4giB6XMaBvh1xkcQGQ6,https://www.googleapis.com/drive/v2/files/1JbvSElrfTmJ6MRo9WzMZsqaQzIyLWOX4,train,17,curvefault-b	/kaggle/input/waveform-inversion-17/CurveFault_B/seis8_1_3.npy	/kaggle/input/waveform-inversion-17/CurveFault_B/vel8_1_3.npy
32,CurveVel_A,curvevel-a,data33.npy,model33.npy,https://www.googleapis.com/drive/v2/files/1KyhUHskoEOf3FxtMQW1yEgMzUWAAwtcm,https://www.googleapis.com/drive/v2/files/1KoxSKrsUESytqh_V7gKN9dWrVJlPHp6u,train,17,curvevel-a	/kaggle/input/waveform-inversion-17/CurveVel_A/data/data33.npy	/kaggle/input/waveform-inversion-17/CurveVel_A/model/model33.npy
33,CurveVel_A,curvevel-a,data34.npy,model34.npy,https://www.googleapis.com/drive/v2/files/1ci7tV-9JZzkEFE-p-fCByNjSNJ9MYhdX,https://www.googleapis.com/drive/v2/files/1D5wrQ1MuxkRliXo7Qc8yrn6Trfop2c8f,train,17,curvevel-a	/kaggle/input/waveform-inversion-17/CurveVel_A/data/data34.npy	/kaggle/input/waveform-inversion-17/CurveVel_A/model/model34.npy
32,CurveVel_B,curvevel-b,data33.npy,model33.npy,https://www.googleapis.com/drive/v2/files/1GxMcCfwFUZZBbHmoIGOjIn00zmm7cDdF,https://www.googleapis.com/drive/v2/files/1o3J2GKq0jd-8aCxhC9zRGVXftOnBsu2-,train,17,curvevel-b	/kaggle/input/waveform-inversion-17/CurveVel_B/data/data33.npy	/kaggle/input/waveform-inversion-17/CurveVel_B/model/model33.npy
33,CurveVel_B,curvevel-b,data34.npy,model34.npy,https://www.googleapis.com/drive/v2/files/10rA_eAJCtcjiQUx9dgzw9SFyAsHtb1nF,https://www.googleapis.com/drive/v2/files/1kRZdwOxiTArX0wiNrv3aibKi6gHEAhiJ,train,17,curvevel-b	/kaggle/input/waveform-inversion-17/CurveVel_B/data/data34.npy	/kaggle/input/waveform-inversion-17/CurveVel_B/model/model34.npy
64,FlatFault_A,flatfault-a,seis4_1_0.npy,vel4_1_0.npy,https://www.googleapis.com/drive/v2/files/1bVcK8-E6P_PihaucWmQD2ee0cWJ3oIgN,https://www.googleapis.com/drive/v2/files/1TDHYJ4G3BOPoETPuGyO1GCWSFlz8-gRd,train,17,flatfault-a	/kaggle/input/waveform-inversion-17/FlatFault_A/seis4_1_0.npy	/kaggle/input/waveform-inversion-17/FlatFault_A/vel4_1_0.npy
65,FlatFault_A,flatfault-a,seis4_1_1.npy,vel4_1_1.npy,https://www.googleapis.com/drive/v2/files/1ZkH_CtKStnRguixTi9JTstOt0kVMX_Hi,https://www.googleapis.com/drive/v2/files/1-LIenFVjcMt5w3B-t8dwn_5ULjQ--1F4,train,17,flatfault-a	/kaggle/input/waveform-inversion-17/FlatFault_A/seis4_1_1.npy	/kaggle/input/waveform-inversion-17/FlatFault_A/vel4_1_1.npy
66,FlatFault_A,flatfault-a,seis4_1_2.npy,vel4_1_2.npy,https://www.googleapis.com/drive/v2/files/1_-kk6p6fQ7BBNSXmiSIFInhT7LLdmhLo,https://www.googleapis.com/drive/v2/files/1ww0UCBebLf5Oa1iQlRPhMJGxH7_kiFq_,train,17,flatfault-a	/kaggle/input/waveform-inversion-17/FlatFault_A/seis4_1_2.npy	/kaggle/input/waveform-inversion-17/FlatFault_A/vel4_1_2.npy
67,FlatFault_A,flatfault-a,seis4_1_3.npy,vel4_1_3.npy,https://www.googleapis.com/drive/v2/files/1rRISmT0v_6KtA6lDurWFlnZowcmloUCx,https://www.googleapis.com/drive/v2/files/1_1kqDaBMYqLkR1VCTuWMAHXudG4c1G1Q,train,17,flatfault-a	/kaggle/input/waveform-inversion-17/FlatFault_A/seis4_1_3.npy	/kaggle/input/waveform-inversion-17/FlatFault_A/vel4_1_3.npy
64,FlatFault_B,flatfault-b,seis8_1_0.npy,vel8_1_0.npy,https://www.googleapis.com/drive/v2/files/1t3DO2J4_jKjc9QWbu3CO4f5628VLxMKc,https://www.googleapis.com/drive/v2/files/1ovxF_3i0MFSZ8HqeOOA-0nShPi8HrQBx,train,17,flatfault-b	/kaggle/input/waveform-inversion-17/FlatFault_B/seis8_1_0.npy	/kaggle/input/waveform-inversion-17/FlatFault_B/vel8_1_0.npy
65,FlatFault_B,flatfault-b,seis8_1_1.npy,vel8_1_1.npy,https://www.googleapis.com/drive/v2/files/12RqVHjNWssEwA1gfO0BBjzKjjru4lN6G,https://www.googleapis.com/drive/v2/files/1O7C_a24q9tX--7Im5I4d5cRQesijR46E,train,17,flatfault-b	/kaggle/input/waveform-inversion-17/FlatFault_B/seis8_1_1.npy	/kaggle/input/waveform-inversion-17/FlatFault_B/vel8_1_1.npy
66,FlatFault_B,flatfault-b,seis8_1_2.npy,vel8_1_2.npy,https://www.googleapis.com/drive/v2/files/1Aj5JAOYRsQSp7AsAp3PUwkPOO994KBcs,https://www.googleapis.com/drive/v2/files/10iMKmxNVfVWRYpj1_81M9X7XHzeIgN4F,train,17,flatfault-b	/kaggle/input/waveform-inversion-17/FlatFault_B/seis8_1_2.npy	/kaggle/input/waveform-inversion-17/FlatFault_B/vel8_1_2.npy
67,FlatFault_B,flatfault-b,seis8_1_3.npy,vel8_1_3.npy,https://www.googleapis.com/drive/v2/files/1s7w44UN-jHZGZM81uBwQIycHI4__CLcY,https://www.googleapis.com/drive/v2/files/1XHMy3E_00zebFm8iBRqhNEuBn9NYK7Jt,train,17,flatfault-b	/kaggle/input/waveform-inversion-17/FlatFault_B/seis8_1_3.npy	/kaggle/input/waveform-inversion-17/FlatFault_B/vel8_1_3.npy
32,FlatVel_A,flatvel-a,data33.npy,model33.npy,https://www.googleapis.com/drive/v2/files/1Mw0YQIxR3SfIwem9CGf98dLbZJ-Ydjr2,https://www.googleapis.com/drive/v2/files/1e8dMeCBouYhzRoLXYsRaGso4GpeQqcqA,train,17,flatvel-a	/kaggle/input/waveform-inversion-17/FlatVel_A/data/data33.npy	/kaggle/input/waveform-inversion-17/FlatVel_A/model/model33.npy
33,FlatVel_A,flatvel-a,data34.npy,model34.npy,https://www.googleapis.com/drive/v2/files/1UwvkfWhdtXqTZ3cQQ5cPTu452Z1m_gih,https://www.googleapis.com/drive/v2/files/16Rg2JqpOFHZ9FdBKy-AmKr6ukGCeGe7e,train,17,flatvel-a	/kaggle/input/waveform-inversion-17/FlatVel_A/data/data34.npy	/kaggle/input/waveform-inversion-17/FlatVel_A/model/model34.npy
32,FlatVel_B,flatvel-b,data33.npy,model33.npy,https://www.googleapis.com/drive/v2/files/1YjTSM-X37xv0baB9MZJ0R3ewvcpOms8q,https://www.googleapis.com/drive/v2/files/13FlR3odfzu3_KTWcPkKm_F4RsnhfNBRU,train,17,flatvel-b	/kaggle/input/waveform-inversion-17/FlatVel_B/data/data33.npy	/kaggle/input/waveform-inversion-17/FlatVel_B/model/model33.npy
33,FlatVel_B,flatvel-b,data34.npy,model34.npy,https://www.googleapis.com/drive/v2/files/14iATHroVVqBNFuPdLKtOFmDSHQrMWg_l,https://www.googleapis.com/drive/v2/files/1cnXYm-o90K62oAV0SXZoqYy86gpazLAN,train,17,flatvel-b	/kaggle/input/waveform-inversion-17/FlatVel_B/data/data34.npy	/kaggle/input/waveform-inversion-17/FlatVel_B/model/model34.npy
80,Style_A,style-a,data81.npy,model81.npy,https://www.googleapis.com/drive/v2/files/1ZU3TIW1V_rNexEqI133Xcdw_lEGQtyRH,https://www.googleapis.com/drive/v2/files/1cFCdMujABBy2s7mzLyPfgvHQvYEFyXVH,train,17,style-a	/kaggle/input/waveform-inversion-17/Style_A/data/data81.npy	/kaggle/input/waveform-inversion-17/Style_A/model/model81.npy
81,Style_A,style-a,data82.npy,model82.npy,https://www.googleapis.com/drive/v2/files/1iDOpg-lWANp64Ry6fYA14feGzypumzQ1,https://www.googleapis.com/drive/v2/files/1imOw14f6rSEe-KxVYcwZqRY9vohTVV8h,train,17,style-a	/kaggle/input/waveform-inversion-17/Style_A/data/data82.npy	/kaggle/input/waveform-inversion-17/Style_A/model/model82.npy
82,Style_A,style-a,data83.npy,model83.npy,https://www.googleapis.com/drive/v2/files/1HX8zYO_vu-hwybIu40TfAUfkQ0UlyAZz,https://www.googleapis.com/drive/v2/files/193-3K61b6_tYNHq2M_lqfAAEyMqhdAy5,train,17,style-a	/kaggle/input/waveform-inversion-17/Style_A/data/data83.npy	/kaggle/input/waveform-inversion-17/Style_A/model/model83.npy
83,Style_A,style-a,data84.npy,model84.npy,https://www.googleapis.com/drive/v2/files/1HrAN8G-74_oh-YMksYdb6mJOBkUc8Fx7,https://www.googleapis.com/drive/v2/files/19ti_UreJh8Ytuh-_0FKC2U1BrZ8D5OIL,train,17,style-a	/kaggle/input/waveform-inversion-17/Style_A/data/data84.npy	/kaggle/input/waveform-inversion-17/Style_A/model/model84.npy
84,Style_A,style-a,data85.npy,model85.npy,https://www.googleapis.com/drive/v2/files/14vzdL9fbx8iva8RZMVtWhyRV5LZWiTcm,https://www.googleapis.com/drive/v2/files/1i1dQ_UXJVTSrVC7BaAs2OTrZiQZdGuiw,train,17,style-a	/kaggle/input/waveform-inversion-17/Style_A/data/data85.npy	/kaggle/input/waveform-inversion-17/Style_A/model/model85.npy
80,Style_B,style-b,data81.npy,model81.npy,https://www.googleapis.com/drive/v2/files/1FBBYZpjcUnyCy3BivqJjBTVPL5dDGYRy,https://www.googleapis.com/drive/v2/files/154RUUtpdqtLqZso4IYLIDjm9vWfmMnTc,train,17,style-b	/kaggle/input/waveform-inversion-17/Style_B/data/data81.npy	/kaggle/input/waveform-inversion-17/Style_B/model/model81.npy
81,Style_B,style-b,data82.npy,model82.npy,https://www.googleapis.com/drive/v2/files/1FKI6w-Ej0fVaJVyKzYq64zy1sIYAHg_w,https://www.googleapis.com/drive/v2/files/1FBndptueEYkD1Mf1KlrBZvDsHN8Jc9ME,train,17,style-b	/kaggle/input/waveform-inversion-17/Style_B/data/data82.npy	/kaggle/input/waveform-inversion-17/Style_B/model/model82.npy
82,Style_B,style-b,data83.npy,model83.npy,https://www.googleapis.com/drive/v2/files/1MVyhQ2LPnJWb4US3u6S-rmwrN0XYw4SM,https://www.googleapis.com/drive/v2/files/1NTsEJstgz_5VjTUyl0eBE78e1Ip-h5qp,train,17,style-b	/kaggle/input/waveform-inversion-17/Style_B/data/data83.npy	/kaggle/input/waveform-inversion-17/Style_B/model/model83.npy
83,Style_B,style-b,data84.npy,model84.npy,https://www.googleapis.com/drive/v2/files/1W9jNjHfuKDAQnGm-T_iKZKw8wIv-Ev3U,https://www.googleapis.com/drive/v2/files/1LTik3zHG0tNU7UYL7kyHWkl6Q0enVC58,train,17,style-b	/kaggle/input/waveform-inversion-17/Style_B/data/data84.npy	/kaggle/input/waveform-inversion-17/Style_B/model/model84.npy
84,Style_B,style-b,data85.npy,model85.npy,https://www.googleapis.com/drive/v2/files/1i5yDTd8sLgSqn41S7yKM7s9o8w6rdW0Q,https://www.googleapis.com/drive/v2/files/16xbfKg66kXo2qD7Nk3EDCntBGAc7IZzM,train,17,style-b	/kaggle/input/waveform-inversion-17/Style_B/data/data85.npy	/kaggle/input/waveform-inversion-17/Style_B/model/model85.npy
68,CurveFault_A,curvefault-a,seis4_1_4.npy,vel4_1_4.npy,https://www.googleapis.com/drive/v2/files/1W7x6Xb42c379xu_9xrbeN37VIzpwYulI,https://www.googleapis.com/drive/v2/files/1-A44ajNFoJKdjqfzNLl7xm3GdRJuzS6g,train,18,curvefault-a	/kaggle/input/waveform-inversion-18/CurveFault_A/seis4_1_4.npy	/kaggle/input/waveform-inversion-18/CurveFault_A/vel4_1_4.npy
69,CurveFault_A,curvefault-a,seis4_1_5.npy,vel4_1_5.npy,https://www.googleapis.com/drive/v2/files/1C8Ayd_hywaXrpBffRGzIKnCWjjfDiEN5,https://www.googleapis.com/drive/v2/files/1jqzf3J0eOguxzNRZYwlx204XwBsOYhGw,train,18,curvefault-a	/kaggle/input/waveform-inversion-18/CurveFault_A/seis4_1_5.npy	/kaggle/input/waveform-inversion-18/CurveFault_A/vel4_1_5.npy
70,CurveFault_A,curvefault-a,seis4_1_6.npy,vel4_1_6.npy,https://www.googleapis.com/drive/v2/files/1DjFVJ36_bigU8INQ99ENSYEeZ6M2X3VI,https://www.googleapis.com/drive/v2/files/1BmtW3mAA7zlarUGfbBZlxut-IkgcyCPH,train,18,curvefault-a	/kaggle/input/waveform-inversion-18/CurveFault_A/seis4_1_6.npy	/kaggle/input/waveform-inversion-18/CurveFault_A/vel4_1_6.npy
71,CurveFault_A,curvefault-a,seis4_1_7.npy,vel4_1_7.npy,https://www.googleapis.com/drive/v2/files/18BKKkucQcqNeKWXwHoS0OcMG_fHA71KD,https://www.googleapis.com/drive/v2/files/1nluMC65HW32yNE_3MnW6s_CkIGckaCLb,train,18,curvefault-a	/kaggle/input/waveform-inversion-18/CurveFault_A/seis4_1_7.npy	/kaggle/input/waveform-inversion-18/CurveFault_A/vel4_1_7.npy
68,CurveFault_B,curvefault-b,seis8_1_4.npy,vel8_1_4.npy,https://www.googleapis.com/drive/v2/files/1P53DBsEYclThBhTKp3iZErfX1BNK0Jfl,https://www.googleapis.com/drive/v2/files/1M0B8cPSB3D2zlKnsIiO6crMuJuZ2F0CD,train,18,curvefault-b	/kaggle/input/waveform-inversion-18/CurveFault_B/seis8_1_4.npy	/kaggle/input/waveform-inversion-18/CurveFault_B/vel8_1_4.npy
69,CurveFault_B,curvefault-b,seis8_1_5.npy,vel8_1_5.npy,https://www.googleapis.com/drive/v2/files/12pDG7FxtaomuuMeukMZSi0ItGkFDWBp4,https://www.googleapis.com/drive/v2/files/1FJUXexueD-EO_J4esNyBmqoWSUd9c4c5,train,18,curvefault-b	/kaggle/input/waveform-inversion-18/CurveFault_B/seis8_1_5.npy	/kaggle/input/waveform-inversion-18/CurveFault_B/vel8_1_5.npy
70,CurveFault_B,curvefault-b,seis8_1_6.npy,vel8_1_6.npy,https://www.googleapis.com/drive/v2/files/15HLD3giphXGo7lIu2fFskVXrYRh5ADTr,https://www.googleapis.com/drive/v2/files/13Cj46jSDaiPnmZMouF_cloGjhBv4AqGr,train,18,curvefault-b	/kaggle/input/waveform-inversion-18/CurveFault_B/seis8_1_6.npy	/kaggle/input/waveform-inversion-18/CurveFault_B/vel8_1_6.npy
71,CurveFault_B,curvefault-b,seis8_1_7.npy,vel8_1_7.npy,https://www.googleapis.com/drive/v2/files/1VMqCuVV2UGINr-kxkjmCV521Gir_ciGx,https://www.googleapis.com/drive/v2/files/1epqbOA_VlCLEDfXrj3OjVLsuKs-ZN31g,train,18,curvefault-b	/kaggle/input/waveform-inversion-18/CurveFault_B/seis8_1_7.npy	/kaggle/input/waveform-inversion-18/CurveFault_B/vel8_1_7.npy
34,CurveVel_A,curvevel-a,data35.npy,model35.npy,https://www.googleapis.com/drive/v2/files/1VYauh4lxDL3MnuLIjK3rVgkirKJ00hlK,https://www.googleapis.com/drive/v2/files/1EavEGSEJeD2QatT5U12VAIfMsDuvPXzI,train,18,curvevel-a	/kaggle/input/waveform-inversion-18/CurveVel_A/data/data35.npy	/kaggle/input/waveform-inversion-18/CurveVel_A/model/model35.npy
35,CurveVel_A,curvevel-a,data36.npy,model36.npy,https://www.googleapis.com/drive/v2/files/14VrGaVlrOteDJ_uygUNBpwlI8cWDVv43,https://www.googleapis.com/drive/v2/files/1f_CJfbFPeWTOJFtRadxLt3ZD3jtM3fNo,train,18,curvevel-a	/kaggle/input/waveform-inversion-18/CurveVel_A/data/data36.npy	/kaggle/input/waveform-inversion-18/CurveVel_A/model/model36.npy
34,CurveVel_B,curvevel-b,data35.npy,model35.npy,https://www.googleapis.com/drive/v2/files/1qzG3i7wJeytJLlEIfoszc_VrEYOrQ9UM,https://www.googleapis.com/drive/v2/files/1NGfsFDn7mPFbQ1JEgZMsOuM2uz0FTgaM,train,18,curvevel-b	/kaggle/input/waveform-inversion-18/CurveVel_B/data/data35.npy	/kaggle/input/waveform-inversion-18/CurveVel_B/model/model35.npy
35,CurveVel_B,curvevel-b,data36.npy,model36.npy,https://www.googleapis.com/drive/v2/files/1DVYVnsqG2Xy6FLJ1P0mqmG43t7c_R7-E,https://www.googleapis.com/drive/v2/files/1TQo9gsOmUA3aKaHZzR-BlcoJhGMapQ6c,train,18,curvevel-b	/kaggle/input/waveform-inversion-18/CurveVel_B/data/data36.npy	/kaggle/input/waveform-inversion-18/CurveVel_B/model/model36.npy
68,FlatFault_A,flatfault-a,seis4_1_4.npy,vel4_1_4.npy,https://www.googleapis.com/drive/v2/files/1nkMvwKPS52ZRbqhzalE2gctNqfuPSiMq,https://www.googleapis.com/drive/v2/files/1VOO4ypoqoe4aYuNanoFedfBCy-TyE4Ln,train,18,flatfault-a	/kaggle/input/waveform-inversion-18/FlatFault_A/seis4_1_4.npy	/kaggle/input/waveform-inversion-18/FlatFault_A/vel4_1_4.npy
69,FlatFault_A,flatfault-a,seis4_1_5.npy,vel4_1_5.npy,https://www.googleapis.com/drive/v2/files/1cu75mC8En09oWb3tHgAp-Eiw3IUyrLh_,https://www.googleapis.com/drive/v2/files/1kIcwiJ10yGlXAK_Juuplze96qwyn9Zpq,train,18,flatfault-a	/kaggle/input/waveform-inversion-18/FlatFault_A/seis4_1_5.npy	/kaggle/input/waveform-inversion-18/FlatFault_A/vel4_1_5.npy
70,FlatFault_A,flatfault-a,seis4_1_6.npy,vel4_1_6.npy,https://www.googleapis.com/drive/v2/files/1_YAzfhGnDDeVH4cZOPXKBsu-jof50_kf,https://www.googleapis.com/drive/v2/files/1-h_Xl11pbmUE5_1FPMTrehUpdD50a2Ro,train,18,flatfault-a	/kaggle/input/waveform-inversion-18/FlatFault_A/seis4_1_6.npy	/kaggle/input/waveform-inversion-18/FlatFault_A/vel4_1_6.npy
71,FlatFault_A,flatfault-a,seis4_1_7.npy,vel4_1_7.npy,https://www.googleapis.com/drive/v2/files/1sC3hBsgeIfgrkfRy5vpubr3I9kHcOJwP,https://www.googleapis.com/drive/v2/files/16IL4H-0qWAk9b_hG8JhrDF1OirWvqEUj,train,18,flatfault-a	/kaggle/input/waveform-inversion-18/FlatFault_A/seis4_1_7.npy	/kaggle/input/waveform-inversion-18/FlatFault_A/vel4_1_7.npy
68,FlatFault_B,flatfault-b,seis8_1_4.npy,vel8_1_4.npy,https://www.googleapis.com/drive/v2/files/1iK-hcPGqRvmdK4GySVDMYPz8JtR4tJo1,https://www.googleapis.com/drive/v2/files/1k0tExNfWrK7KWxk9kqy7mee_bOysN5KF,train,18,flatfault-b	/kaggle/input/waveform-inversion-18/FlatFault_B/seis8_1_4.npy	/kaggle/input/waveform-inversion-18/FlatFault_B/vel8_1_4.npy
69,FlatFault_B,flatfault-b,seis8_1_5.npy,vel8_1_5.npy,https://www.googleapis.com/drive/v2/files/1HwW3JaO_Iq0VHCxcxdWzUJmPp5mEH_ms,https://www.googleapis.com/drive/v2/files/1yX1Wf0qW0BFbKb5O2CbrJJIyHF4MdBEb,train,18,flatfault-b	/kaggle/input/waveform-inversion-18/FlatFault_B/seis8_1_5.npy	/kaggle/input/waveform-inversion-18/FlatFault_B/vel8_1_5.npy
